Epoch,Total Requests,Llama_8B Requests,Llama_70B Requests,Total tokens,Llama_8B tokens,Llama_70B tokens
3857,1,1,0,228,228,0
3858,1,1,0,228,228,0
3859,1,1,0,228,228,0
3860,1,1,0,228,228,0
3861,1,1,0,228,228,0
3862,1,1,0,228,228,0
3863,1,1,0,228,228,0
3864,1,1,0,228,228,0
3865,1,1,0,228,228,0
3866,1,1,0,228,228,0
3867,1,1,0,228,228,0
3868,1,1,0,228,228,0
3869,1,1,0,228,228,0
3870,1,1,0,228,228,0
3871,1,1,0,228,228,0
3872,1,1,0,228,228,0
3873,1,1,0,228,228,0
3874,1,1,0,228,228,0
3875,1,1,0,228,228,0
3876,1,1,0,228,228,0
3877,1,1,0,228,228,0
3878,3,0,3,1826,0,1826
3879,3,0,3,1826,0,1826
3880,1,1,0,24,24,0
3881,1,1,0,24,24,0
3882,1,1,0,24,24,0
3883,1,1,0,24,24,0
3884,1,1,0,24,24,0
3885,1,1,0,24,24,0
3886,1,0,1,1400,0,1400
3887,1,0,1,2238,0,2238
3888,1,0,1,2238,0,2238
3889,1,0,1,2238,0,2238
3890,1,0,1,130,0,130
3891,2,0,2,449,0,449
3892,2,0,2,878,0,878
3893,2,0,2,2313,0,2313
3894,2,0,2,3523,0,3523
3895,1,0,1,2148,0,2148
3896,2,1,1,2287,506,1781
3897,1,0,1,2207,0,2207
3898,4,3,1,4103,1751,2352
3899,3,3,0,600,600,0
3900,1,0,1,2022,0,2022
3901,2,0,2,2451,0,2451
3902,1,0,1,729,0,729
3903,4,0,4,7354,0,7354
3904,4,0,4,7354,0,7354
3905,5,5,0,1052,1052,0
3906,1,0,1,221,0,221
3907,1,0,1,314,0,314
3908,1,0,1,314,0,314
3909,1,0,1,314,0,314
3910,1,0,1,314,0,314
3911,1,0,1,314,0,314
3912,1,0,1,314,0,314
3913,1,0,1,314,0,314
3914,1,0,1,314,0,314
3915,1,0,1,314,0,314
3916,1,0,1,314,0,314
3917,1,0,1,314,0,314
3918,1,0,1,314,0,314
3919,1,0,1,314,0,314
3920,1,0,1,314,0,314
3921,1,0,1,314,0,314
3922,1,0,1,28,0,28
3923,1,1,0,1225,1225,0
3924,3,3,0,5590,5590,0
3925,1,1,0,233,233,0
3926,1,1,0,233,233,0
3927,2,2,0,4375,4375,0
3928,4,4,0,1303,1303,0
3929,4,4,0,1303,1303,0
3930,3,3,0,405,405,0
3931,5,5,0,2193,2193,0
3932,5,5,0,2193,2193,0
3933,2,2,0,585,585,0
3934,2,2,0,4447,4447,0
3935,2,2,0,4447,4447,0
3936,2,2,0,4447,4447,0
3937,2,2,0,4447,4447,0
3938,2,2,0,4447,4447,0
3939,2,2,0,4447,4447,0
3940,2,2,0,4447,4447,0
3941,1,1,0,294,294,0
3942,1,1,0,294,294,0
3943,1,0,1,498,0,498
3944,1,0,1,498,0,498
3945,1,0,1,498,0,498
3946,1,0,1,498,0,498
3947,1,0,1,498,0,498
3948,1,0,1,498,0,498
3949,1,0,1,498,0,498
3950,1,0,1,498,0,498
3951,1,0,1,498,0,498
3952,1,0,1,498,0,498
3953,1,0,1,498,0,498
3954,1,0,1,498,0,498
3955,1,0,1,498,0,498
3956,1,0,1,498,0,498
3957,1,0,1,498,0,498
3958,1,0,1,498,0,498
3959,1,0,1,498,0,498
3960,1,0,1,498,0,498
3961,1,0,1,498,0,498
3962,1,0,1,498,0,498
3963,1,0,1,498,0,498
3964,1,0,1,498,0,498
3965,1,0,1,498,0,498
3966,1,0,1,498,0,498
3967,1,0,1,498,0,498
3968,1,0,1,498,0,498
3969,1,0,1,498,0,498
3970,1,0,1,498,0,498
3971,1,1,0,71,71,0
3972,1,1,0,698,698,0
3973,1,1,0,698,698,0
3974,1,1,0,841,841,0
3975,1,1,0,841,841,0
3976,1,1,0,841,841,0
3977,1,1,0,841,841,0
3978,1,1,0,1107,1107,0
3979,1,1,0,156,156,0
3980,1,1,0,156,156,0
3981,1,1,0,156,156,0
3982,1,1,0,687,687,0
3983,1,1,0,483,483,0
3984,1,1,0,927,927,0
3985,1,1,0,927,927,0
3986,1,1,0,927,927,0
3987,1,1,0,927,927,0
3988,1,1,0,927,927,0
3989,2,0,2,306,0,306
3990,2,0,2,880,0,880
3991,1,0,1,562,0,562
3992,2,0,2,1764,0,1764
3993,1,0,1,812,0,812
3994,2,0,2,1902,0,1902
3995,2,0,2,1902,0,1902
3996,2,0,2,1902,0,1902
3997,1,0,1,1221,0,1221
3998,1,0,1,1221,0,1221
3999,3,0,3,2238,0,2238
4000,1,0,1,137,0,137
4001,3,0,3,805,0,805
4002,3,0,3,805,0,805
4003,3,0,3,805,0,805
4004,3,0,3,805,0,805
4005,3,0,3,805,0,805
4006,3,0,3,805,0,805
4007,1,1,0,1416,1416,0
4008,2,2,0,3876,3876,0
4009,1,1,0,1945,1945,0
4010,1,1,0,1945,1945,0
4011,1,1,0,1945,1945,0
4012,1,1,0,1945,1945,0
4013,1,1,0,1945,1945,0
4014,1,1,0,1945,1945,0
4015,1,0,1,607,0,607
4016,1,1,0,1837,1837,0
4017,1,1,0,1755,1755,0
4018,3,2,1,3881,3309,572
4019,3,2,1,3881,3309,572
4020,3,2,1,3881,3309,572
4021,2,1,1,2655,2055,600
4022,2,1,1,2655,2055,600
4023,2,2,0,2490,2490,0
4024,2,2,0,2490,2490,0
4025,2,2,0,795,795,0
4026,4,4,0,7237,7237,0
4027,2,2,0,3215,3215,0
4028,1,1,0,1364,1364,0
4029,1,0,1,305,0,305
4030,1,0,1,305,0,305
4031,1,0,1,305,0,305
4032,1,0,1,305,0,305
4033,1,0,1,305,0,305
4034,1,0,1,305,0,305
4035,1,0,1,305,0,305
4036,1,0,1,305,0,305
4037,1,0,1,305,0,305
4038,1,0,1,305,0,305
4039,1,0,1,305,0,305
4040,1,0,1,305,0,305
4041,1,0,1,305,0,305
4042,1,0,1,305,0,305
4043,1,0,1,305,0,305
4044,1,0,1,305,0,305
4045,1,0,1,305,0,305
4046,1,0,1,305,0,305
4047,1,0,1,305,0,305
4048,1,0,1,305,0,305
4049,1,0,1,305,0,305
4050,1,0,1,305,0,305
4051,1,0,1,305,0,305
4052,1,0,1,305,0,305
4053,1,0,1,305,0,305
4054,1,0,1,305,0,305
4055,1,0,1,305,0,305
4056,1,0,1,305,0,305
4057,1,0,1,305,0,305
4058,1,0,1,305,0,305
4059,1,0,1,305,0,305
4060,1,0,1,305,0,305
4061,1,0,1,305,0,305
4062,1,0,1,305,0,305
4063,1,0,1,305,0,305
4064,1,0,1,305,0,305
4065,1,0,1,305,0,305
4066,1,0,1,305,0,305
4067,1,0,1,305,0,305
4068,4,4,0,3570,3570,0
4069,8,0,8,29302,0,29302
4070,1,1,0,821,821,0
4071,1,1,0,1555,1555,0
4072,1,1,0,1744,1744,0
4073,1,1,0,1744,1744,0
4074,1,1,0,517,517,0
4075,2,2,0,148,148,0
4076,2,2,0,76,76,0
4077,2,2,0,276,276,0
4078,2,2,0,276,276,0
4079,2,2,0,276,276,0
4080,2,2,0,276,276,0
4081,2,2,0,276,276,0
4082,2,2,0,276,276,0
4083,2,2,0,134,134,0
4084,1,1,0,124,124,0
4085,2,2,0,417,417,0
4086,3,0,3,3606,0,3606
4087,1,0,1,2506,0,2506
4088,1,0,1,2506,0,2506
4089,1,0,1,2506,0,2506
4090,2,0,2,2191,0,2191
4091,1,0,1,63,0,63
4092,1,0,1,63,0,63
4093,3,0,3,2634,0,2634
4094,1,0,1,148,0,148
4095,1,0,1,259,0,259
4096,1,0,1,259,0,259
4097,1,0,1,525,0,525
4098,1,0,1,511,0,511
4099,1,0,1,852,0,852
4100,6,3,3,5947,1852,4095
4101,6,3,3,5947,1852,4095
4102,6,3,3,5947,1852,4095
4103,6,3,3,5947,1852,4095
4104,6,3,3,5947,1852,4095
4105,6,3,3,5947,1852,4095
4106,6,3,3,5947,1852,4095
4107,6,3,3,5947,1852,4095
4108,1,1,0,582,582,0
4109,1,1,0,582,582,0
4110,1,0,1,654,0,654
4111,2,2,0,549,549,0
4112,1,0,1,621,0,621
4113,1,0,1,621,0,621
4114,1,0,1,1050,0,1050
4115,1,0,1,1050,0,1050
4116,1,1,0,976,976,0
4117,4,4,0,2875,2875,0
4118,4,2,2,3511,1956,1555
4119,4,4,0,5206,5206,0
4120,7,3,4,7133,1446,5687
4121,2,1,1,1948,1064,884
4122,2,1,1,1948,1064,884
4123,2,0,2,2201,0,2201
4124,2,0,2,2201,0,2201
4125,2,0,2,5574,0,5574
4126,2,0,2,13449,0,13449
4127,2,0,2,13449,0,13449
4128,2,0,2,13449,0,13449
4129,2,0,2,13449,0,13449
4130,2,0,2,13449,0,13449
4131,2,0,2,13449,0,13449
4132,2,0,2,13449,0,13449
4133,2,0,2,13449,0,13449
4134,2,0,2,13449,0,13449
4135,2,0,2,13449,0,13449
4136,2,0,2,13449,0,13449
4137,2,0,2,13449,0,13449
4138,2,0,2,13449,0,13449
4139,2,0,2,13449,0,13449
4140,2,0,2,13449,0,13449
4141,2,0,2,13449,0,13449
4142,2,0,2,13449,0,13449
4143,1,1,0,61,61,0
4144,1,1,0,61,61,0
4145,1,1,0,61,61,0
4146,1,1,0,61,61,0
4147,1,1,0,61,61,0
4148,1,1,0,61,61,0
4149,1,1,0,138,138,0
4150,1,1,0,138,138,0
4151,1,1,0,138,138,0
4152,1,1,0,138,138,0
4153,1,1,0,138,138,0
4154,1,1,0,138,138,0
4155,1,1,0,138,138,0
4156,1,1,0,138,138,0
4157,1,1,0,138,138,0
4158,1,1,0,138,138,0
4159,1,1,0,138,138,0
4160,1,1,0,138,138,0
4161,2,2,0,598,598,0
4162,2,2,0,1838,1838,0
4163,2,2,0,128,128,0
4164,1,1,0,671,671,0
4165,1,1,0,1354,1354,0
4166,1,1,0,1467,1467,0
4167,1,1,0,1467,1467,0
4168,1,1,0,1467,1467,0
4169,2,2,0,1709,1709,0
4170,1,1,0,1685,1685,0
4171,4,4,0,3886,3886,0
4172,6,6,0,5155,5155,0
4173,6,6,0,5155,5155,0
4174,2,2,0,3220,3220,0
4175,1,1,0,1699,1699,0
4176,1,1,0,1699,1699,0
4177,1,1,0,1699,1699,0
4178,1,1,0,1699,1699,0
4179,1,1,0,1695,1695,0
4180,1,1,0,1594,1594,0
4181,1,1,0,1594,1594,0
4182,1,1,0,1594,1594,0
4183,1,1,0,243,243,0
4184,1,1,0,205,205,0
4185,7,2,5,1882,270,1612
4186,7,2,5,1882,270,1612
4187,7,2,5,1882,270,1612
4188,2,2,0,983,983,0
4189,5,5,0,2129,2129,0
4190,5,5,0,2129,2129,0
4191,5,5,0,2129,2129,0
4192,2,2,0,633,633,0
4193,2,0,2,2873,0,2873
4194,1,0,1,2026,0,2026
4195,1,0,1,2582,0,2582
4196,1,0,1,2582,0,2582
4197,3,3,0,1084,1084,0
4198,3,3,0,1084,1084,0
4199,3,3,0,1084,1084,0
4200,1,1,0,249,249,0
4201,2,0,2,1445,0,1445
4202,2,0,2,1445,0,1445
4203,1,1,0,1355,1355,0
4204,1,1,0,1355,1355,0
4205,1,1,0,750,750,0
4206,1,1,0,750,750,0
4207,1,1,0,750,750,0
4208,1,1,0,750,750,0
4209,1,1,0,750,750,0
4210,1,1,0,750,750,0
4211,1,1,0,750,750,0
4212,2,2,0,727,727,0
4213,2,2,0,1869,1869,0
4214,2,2,0,2099,2099,0
4215,2,2,0,2099,2099,0
4216,2,2,0,2099,2099,0
4217,2,2,0,2099,2099,0
4218,2,2,0,2099,2099,0
4219,2,2,0,3248,3248,0
4220,2,2,0,3888,3888,0
4221,2,2,0,3888,3888,0
4222,2,2,0,3888,3888,0
4223,2,0,2,1269,0,1269
4224,2,0,2,1269,0,1269
4225,2,0,2,1269,0,1269
4226,2,2,0,2013,2013,0
4227,2,2,0,2013,2013,0
4228,1,1,0,290,290,0
4229,1,1,0,290,290,0
4230,1,1,0,290,290,0
4231,1,1,0,290,290,0
4232,1,1,0,290,290,0
4233,1,1,0,290,290,0
4234,1,1,0,290,290,0
4235,1,1,0,290,290,0
4236,1,1,0,290,290,0
4237,1,1,0,290,290,0
4238,1,1,0,290,290,0
4239,1,1,0,290,290,0
4240,1,1,0,290,290,0
4241,1,1,0,290,290,0
4242,1,1,0,290,290,0
4243,1,1,0,290,290,0
4244,1,1,0,290,290,0
4245,1,1,0,290,290,0
4246,1,1,0,290,290,0
4247,1,1,0,290,290,0
4248,1,1,0,290,290,0
4249,1,1,0,290,290,0
4250,1,1,0,290,290,0
4251,1,1,0,290,290,0
4252,1,1,0,290,290,0
4253,1,1,0,290,290,0
4254,1,1,0,290,290,0
4255,1,1,0,290,290,0
4256,1,1,0,290,290,0
4257,1,1,0,290,290,0
4258,1,1,0,290,290,0
4259,1,1,0,290,290,0
4260,1,1,0,290,290,0
4261,1,1,0,290,290,0
4262,2,2,0,108,108,0
4263,1,1,0,252,252,0
4264,3,2,1,1277,1023,254
4265,1,1,0,307,307,0
4266,2,0,2,1635,0,1635
4267,4,0,4,7349,0,7349
4268,3,0,3,9268,0,9268
4269,2,0,2,971,0,971
4270,2,0,2,971,0,971
4271,2,0,2,971,0,971
4272,2,0,2,971,0,971
4273,2,0,2,971,0,971
4274,2,0,2,971,0,971
4275,2,0,2,971,0,971
4276,2,0,2,971,0,971
4277,2,0,2,971,0,971
4278,2,0,2,971,0,971
4279,1,1,0,55,55,0
4280,1,1,0,55,55,0
4281,1,1,0,55,55,0
4282,1,1,0,55,55,0
4283,1,1,0,55,55,0
4284,1,1,0,55,55,0
4285,1,1,0,55,55,0
4286,6,3,3,16653,2275,14378
4287,1,1,0,892,892,0
4288,1,1,0,892,892,0
4289,1,1,0,892,892,0
4290,2,2,0,405,405,0
4291,3,3,0,2846,2846,0
4292,3,3,0,2846,2846,0
4293,2,0,2,6008,0,6008
4294,2,1,1,3059,151,2908
4295,1,1,0,1371,1371,0
4296,2,2,0,1427,1427,0
4297,1,1,0,478,478,0
4298,3,3,0,3253,3253,0
4299,2,2,0,1600,1600,0
4300,1,1,0,1145,1145,0
4301,1,1,0,1916,1916,0
4302,1,1,0,3241,3241,0
4303,1,1,0,3241,3241,0
4304,1,1,0,3241,3241,0
4305,1,1,0,3241,3241,0
4306,8,7,1,8518,7947,571
4307,1,0,1,1432,0,1432
4308,1,1,0,1669,1669,0
4309,1,1,0,517,517,0
4310,1,1,0,1076,1076,0
4311,1,1,0,1076,1076,0
4312,1,1,0,1271,1271,0
4313,2,2,0,483,483,0
4314,4,4,0,9539,9539,0
4315,4,4,0,9939,9939,0
4316,5,5,0,10969,10969,0
4317,1,1,0,3240,3240,0
4318,1,1,0,3738,3738,0
4319,3,3,0,10190,10190,0
4320,3,3,0,6887,6887,0
4321,3,3,0,6887,6887,0
4322,2,2,0,1322,1322,0
4323,2,2,0,2812,2812,0
4324,1,1,0,1416,1416,0
4325,1,1,0,1416,1416,0
4326,1,1,0,1416,1416,0
4327,1,1,0,1416,1416,0
4328,1,1,0,1416,1416,0
4329,1,1,0,1416,1416,0
4330,2,2,0,1623,1623,0
4331,2,2,0,4969,4969,0
4332,3,3,0,4042,4042,0
4333,3,3,0,4042,4042,0
4334,3,3,0,4042,4042,0
4335,3,3,0,4042,4042,0
4336,3,3,0,4042,4042,0
4337,3,3,0,4042,4042,0
4338,3,3,0,4042,4042,0
4339,3,3,0,4042,4042,0
4340,3,3,0,4042,4042,0
4341,3,3,0,4042,4042,0
4342,3,3,0,4042,4042,0
4343,3,3,0,4042,4042,0
4344,3,3,0,4042,4042,0
4345,3,3,0,4042,4042,0
4346,3,3,0,4042,4042,0
4347,3,3,0,4042,4042,0
4348,3,3,0,4042,4042,0
4349,3,3,0,4042,4042,0
4350,3,3,0,4042,4042,0
4351,3,3,0,4042,4042,0
4352,3,3,0,4042,4042,0
4353,3,3,0,4042,4042,0
4354,3,3,0,4042,4042,0
4355,3,3,0,4042,4042,0
4356,3,3,0,4042,4042,0
4357,1,0,1,216,0,216
4358,1,0,1,216,0,216
4359,2,0,2,11583,0,11583
4360,1,0,1,4454,0,4454
4361,1,0,1,4454,0,4454
4362,4,3,1,1764,1439,325
4363,4,3,1,1764,1439,325
4364,3,0,3,5470,0,5470
4365,3,3,0,2957,2957,0
4366,4,1,3,7102,301,6801
4367,1,0,1,2454,0,2454
4368,2,1,1,656,249,407
4369,2,2,0,1171,1171,0
4370,2,2,0,1312,1312,0
4371,3,3,0,2981,2981,0
4372,2,2,0,2505,2505,0
4373,2,2,0,2505,2505,0
4374,2,2,0,2505,2505,0
4375,2,2,0,386,386,0
4376,2,1,1,115,63,52
4377,2,1,1,115,63,52
4378,2,2,0,3531,3531,0
4379,7,5,2,5571,5201,370
4380,1,0,1,2022,0,2022
4381,2,0,2,1724,0,1724
4382,1,1,0,480,480,0
4383,6,6,0,3279,3279,0
4384,2,0,2,578,0,578
4385,1,1,0,276,276,0
4386,5,2,3,3087,1471,1616
4387,3,2,1,3134,1575,1559
4388,6,3,3,5557,549,5008
4389,7,7,0,3868,3868,0
4390,1,1,0,350,350,0
4391,4,4,0,1846,1846,0
4392,4,4,0,1846,1846,0
4393,2,2,0,254,254,0
4394,2,2,0,254,254,0
4395,2,2,0,254,254,0
4396,2,2,0,1349,1349,0
4397,4,4,0,1273,1273,0
4398,8,2,6,3272,1415,1857
4399,5,0,5,2444,0,2444
4400,7,3,4,6069,3302,2767
4401,8,1,7,11149,721,10428
4402,5,5,0,8540,8540,0
4403,5,1,4,10121,554,9567
4404,5,3,2,4603,3420,1183
4405,8,7,1,6178,5372,806
4406,4,0,4,4851,0,4851
4407,3,0,3,2834,0,2834
4408,2,2,0,931,931,0
4409,3,3,0,1315,1315,0
4410,3,3,0,1315,1315,0
4411,3,3,0,1315,1315,0
4412,3,3,0,1315,1315,0
4413,3,3,0,1315,1315,0
4414,3,3,0,1315,1315,0
4415,3,3,0,1315,1315,0
4416,3,3,0,1315,1315,0
4417,3,3,0,1315,1315,0
4418,3,3,0,1315,1315,0
4419,3,3,0,1315,1315,0
4420,3,3,0,1315,1315,0
4421,3,3,0,1315,1315,0
4422,3,3,0,1315,1315,0
4423,3,3,0,1315,1315,0
4424,3,3,0,1315,1315,0
4425,3,3,0,1315,1315,0
4426,3,3,0,1315,1315,0
4427,3,3,0,1315,1315,0
4428,3,3,0,1315,1315,0
4429,3,3,0,1315,1315,0
4430,3,3,0,1315,1315,0
4431,3,3,0,1315,1315,0
4432,3,3,0,1315,1315,0
4433,3,3,0,1315,1315,0
4434,3,3,0,1315,1315,0
4435,3,3,0,1315,1315,0
4436,3,3,0,1315,1315,0
4437,3,3,0,1315,1315,0
4438,3,3,0,1315,1315,0
4439,3,3,0,1315,1315,0
4440,3,3,0,1315,1315,0
4441,3,3,0,1315,1315,0
4442,3,3,0,1315,1315,0
4443,3,3,0,1315,1315,0
4444,3,3,0,1315,1315,0
4445,3,3,0,1315,1315,0
4446,3,3,0,1315,1315,0
4447,3,3,0,1315,1315,0
4448,3,3,0,1315,1315,0
4449,3,3,0,1315,1315,0
4450,3,3,0,1315,1315,0
4451,3,0,3,2312,0,2312
4452,3,0,3,2312,0,2312
4453,7,2,5,9198,3531,5667
4454,2,2,0,1504,1504,0
4455,2,2,0,1504,1504,0
4456,2,2,0,1504,1504,0
4457,2,0,2,3696,0,3696
4458,4,3,1,7099,5281,1818
4459,6,3,3,11133,8045,3088
4460,6,2,4,3789,157,3632
4461,6,2,4,3789,157,3632
4462,1,1,0,797,797,0
4463,1,1,0,797,797,0
4464,1,1,0,797,797,0
4465,1,1,0,202,202,0
4466,1,1,0,104,104,0
4467,5,3,2,2679,688,1991
4468,2,0,2,1659,0,1659
4469,3,2,1,1248,674,574
4470,4,4,0,3036,3036,0
4471,1,0,1,1814,0,1814
4472,5,3,2,3716,1689,2027
4473,2,1,1,2552,907,1645
4474,5,2,3,3503,1783,1720
4475,12,10,2,8359,5092,3267
4476,4,3,1,4914,3190,1724
4477,4,4,0,869,869,0
4478,4,4,0,869,869,0
4479,2,0,2,688,0,688
4480,2,2,0,5461,5461,0
4481,7,1,6,4681,263,4418
4482,5,2,3,8217,889,7328
4483,9,5,4,14206,5567,8639
4484,6,6,0,3058,3058,0
4485,4,3,1,2004,1723,281
4486,6,4,2,2618,2126,492
4487,1,1,0,168,168,0
4488,1,1,0,168,168,0
4489,2,2,0,2669,2669,0
4490,2,1,1,2696,1754,942
4491,1,1,0,314,314,0
4492,1,1,0,433,433,0
4493,3,3,0,2158,2158,0
4494,3,3,0,2158,2158,0
4495,1,1,0,1870,1870,0
4496,9,3,6,14853,1426,13427
4497,1,0,1,1444,0,1444
4498,4,4,0,2184,2184,0
4499,2,1,1,1844,291,1553
4500,2,2,0,5870,5870,0
4501,4,4,0,5620,5620,0
4502,3,1,2,2087,63,2024
4503,4,3,1,3066,950,2116
4504,2,1,1,950,327,623
4505,2,0,2,2051,0,2051
4506,2,0,2,2051,0,2051
4507,2,0,2,2051,0,2051
4508,5,5,0,4450,4450,0
4509,3,2,1,527,269,258
4510,1,0,1,2163,0,2163
4511,1,0,1,2806,0,2806
4512,1,0,1,2806,0,2806
4513,1,0,1,2806,0,2806
4514,1,0,1,2806,0,2806
4515,1,0,1,2806,0,2806
4516,1,0,1,2806,0,2806
4517,1,1,0,144,144,0
4518,1,1,0,144,144,0
4519,1,1,0,144,144,0
4520,1,1,0,144,144,0
4521,1,1,0,144,144,0
4522,1,1,0,144,144,0
4523,1,1,0,144,144,0
4524,1,0,1,56,0,56
4525,2,0,2,200,0,200
4526,1,0,1,169,0,169
4527,1,0,1,169,0,169
4528,1,0,1,238,0,238
4529,1,0,1,238,0,238
4530,1,0,1,238,0,238
4531,1,0,1,238,0,238
4532,1,0,1,238,0,238
4533,1,0,1,238,0,238
4534,1,0,1,238,0,238
4535,1,0,1,238,0,238
4536,1,0,1,238,0,238
4537,1,0,1,238,0,238
4538,1,0,1,238,0,238
4539,1,0,1,238,0,238
4540,1,0,1,238,0,238
4541,1,0,1,238,0,238
4542,1,0,1,238,0,238
4543,1,0,1,238,0,238
4544,1,0,1,238,0,238
4545,1,0,1,238,0,238
4546,1,0,1,238,0,238
4547,1,0,1,238,0,238
4548,1,0,1,238,0,238
4549,2,2,0,629,629,0
4550,3,3,0,1209,1209,0
4551,4,4,0,2831,2831,0
4552,2,2,0,7970,7970,0
4553,5,3,2,6153,4688,1465
4554,3,3,0,456,456,0
4555,8,8,0,3429,3429,0
4556,9,9,0,12803,12803,0
4557,10,10,0,16964,16964,0
4558,6,5,1,8258,7585,673
4559,9,2,7,13914,1669,12245
4560,5,5,0,5051,5051,0
4561,6,3,3,11891,3842,8049
4562,7,3,4,20992,1791,19201
4563,7,3,4,20992,1791,19201
4564,4,3,1,2731,2177,554
4565,1,0,1,5779,0,5779
4566,5,3,2,13552,4674,8878
4567,6,3,3,15986,4260,11726
4568,2,2,0,257,257,0
4569,4,3,1,11556,1751,9805
4570,6,5,1,2865,2208,657
4571,7,4,3,9576,2687,6889
4572,11,6,5,24176,3156,21020
4573,3,1,2,11478,547,10931
4574,6,3,3,8546,2963,5583
4575,11,8,3,4565,2219,2346
4576,9,2,7,11249,517,10732
4577,7,1,6,15244,334,14910
4578,8,6,2,10834,2996,7838
4579,7,3,4,11503,2374,9129
4580,4,3,1,7846,4321,3525
4581,7,7,0,10194,10194,0
4582,6,6,0,6578,6578,0
4583,1,1,0,413,413,0
4584,1,1,0,647,647,0
4585,8,5,3,14009,2636,11373
4586,3,1,2,7995,1801,6194
4587,2,0,2,7765,0,7765
4588,1,0,1,2468,0,2468
4589,2,0,2,3196,0,3196
4590,9,4,5,18350,958,17392
4591,3,0,3,14982,0,14982
4592,3,0,3,14982,0,14982
4593,1,1,0,191,191,0
4594,2,0,2,3936,0,3936
4595,2,0,2,10244,0,10244
4596,2,2,0,517,517,0
4597,16,16,0,13759,13759,0
4598,8,6,2,9239,5389,3850
4599,12,11,1,18401,17151,1250
4600,9,8,1,11027,8739,2288
4601,8,2,6,20797,2616,18181
4602,2,1,1,6404,3212,3192
4603,3,1,2,4438,191,4247
4604,5,4,1,5766,4908,858
4605,7,5,2,10268,2615,7653
4606,5,1,4,9547,2551,6996
4607,5,1,4,9547,2551,6996
4608,4,0,4,18072,0,18072
4609,4,0,4,18072,0,18072
4610,1,1,0,78,78,0
4611,1,1,0,78,78,0
4612,6,6,0,1238,1238,0
4613,6,6,0,1238,1238,0
4614,6,6,0,1238,1238,0
4615,6,6,0,1238,1238,0
4616,2,0,2,401,0,401
4617,2,0,2,401,0,401
4618,2,0,2,401,0,401
4619,2,0,2,401,0,401
4620,2,0,2,401,0,401
4621,2,0,2,401,0,401
4622,2,0,2,401,0,401
4623,2,0,2,401,0,401
4624,2,0,2,401,0,401
4625,2,0,2,401,0,401
4626,2,0,2,401,0,401
4627,2,0,2,401,0,401
4628,2,0,2,401,0,401
4629,2,0,2,401,0,401
4630,2,2,0,361,361,0
4631,2,1,1,1499,517,982
4632,2,1,1,1499,517,982
4633,2,1,1,1499,517,982
4634,2,1,1,1499,517,982
4635,2,1,1,1499,517,982
4636,2,1,1,1499,517,982
4637,2,1,1,1499,517,982
4638,2,1,1,1499,517,982
4639,2,1,1,1499,517,982
4640,2,2,0,674,674,0
4641,2,2,0,674,674,0
4642,3,3,0,474,474,0
4643,4,3,1,1363,952,411
4644,4,3,1,2108,1708,400
4645,16,10,6,9978,4139,5839
4646,19,11,8,32626,11168,21458
4647,10,6,4,13257,8324,4933
4648,13,7,6,9431,5474,3957
4649,11,9,2,10742,9813,929
4650,18,13,5,15187,13537,1650
4651,19,14,5,9563,6216,3347
4652,18,14,4,14095,8958,5137
4653,28,15,13,25356,4575,20781
4654,19,11,8,19888,4655,15233
4655,9,5,4,13339,2743,10596
4656,7,2,5,12296,5774,6522
4657,1,0,1,4177,0,4177
4658,1,1,0,834,834,0
4659,1,0,1,167,0,167
4660,4,2,2,4700,316,4384
4661,10,10,0,6906,6906,0
4662,7,7,0,10408,10408,0
4663,13,5,8,9406,1135,8271
4664,14,7,7,13137,3040,10097
4665,15,12,3,9470,7106,2364
4666,24,15,9,28669,8556,20113
4667,23,18,5,62896,55857,7039
4668,14,12,2,11854,5537,6317
4669,27,18,9,28965,11523,17442
4670,16,12,4,17861,7546,10315
4671,14,8,6,11134,7021,4113
4672,30,13,17,19920,5307,14613
4673,15,12,3,21482,12727,8755
4674,28,16,12,40959,8863,32096
4675,15,12,3,24160,8706,15454
4676,19,15,4,12952,8086,4866
4677,14,8,6,13434,8241,5193
4678,22,17,5,18139,14099,4040
4679,4,2,2,9757,5362,4395
4680,3,3,0,1092,1092,0
4681,4,4,0,2012,2012,0
4682,8,8,0,8376,8376,0
4683,6,2,4,7778,3296,4482
4684,5,2,3,10632,3614,7018
4685,6,5,1,3192,2566,626
4686,17,8,9,17652,6595,11057
4687,8,2,6,17630,3649,13981
4688,11,6,5,21371,6600,14771
4689,13,6,7,7702,3519,4183
4690,13,8,5,14436,7417,7019
4691,8,7,1,5376,4861,515
4692,15,13,2,19724,18256,1468
4693,6,5,1,6156,5507,649
4694,10,7,3,14502,11932,2570
4695,16,10,6,22380,14336,8044
4696,14,8,6,18324,8203,10121
4697,12,6,6,19531,7815,11716
4698,15,5,10,49579,8754,40825
4699,9,7,2,15515,9062,6453
4700,14,10,4,30375,14922,15453
4701,8,8,0,57742,57742,0
4702,9,9,0,12820,12820,0
4703,9,8,1,12365,11981,384
4704,14,10,4,16338,13800,2538
4705,14,2,12,12368,1029,11339
4706,18,3,15,28768,3090,25678
4707,14,1,13,17028,1372,15656
4708,4,0,4,13728,0,13728
4709,7,1,6,5198,300,4898
4710,2,0,2,2867,0,2867
4711,2,0,2,2867,0,2867
4712,2,0,2,2867,0,2867
4713,2,0,2,2867,0,2867
